#ID(s) interactor A	ID(s) interactor B	Alt. ID(s) interactor A	Alt. ID(s) interactor B	Alias(es) interactor A	Alias(es) interactor B	Interaction detection method(s)	Publication 1st author(s)	Publication Identifier(s)	Taxid interactor A	Taxid interactor B	Interaction type(s)	Source database(s)	Interaction identifier(s)	Confidence value(s)	Expansion method(s)	Biological role(s) interactor A	Biological role(s) interactor B	Experimental role(s) interactor A	Experimental role(s) interactor B	Type(s) interactor A	Type(s) interactor B	Xref(s) interactor A	Xref(s) interactor B	Interaction Xref(s)	Annotation(s) interactor A	Annotation(s) interactor B	Interaction annotation(s)	Host organism(s)	Interaction parameter(s)	Creation date	Update date	Checksum(s) interactor A	Checksum(s) interactor B	Interaction Checksum(s)	Negative	Feature(s) interactor A	Feature(s) interactor B	Stoichiometry(s) interactor A	Stoichiometry(s) interactor B	Identification method participant A	Identification method participant B
uniprotkb:P21810	uniprotkb:Q9QUN7	-	-	uniprotkb:"BGN"(gene name)	uniprotkb:"TLR2"(gene name)	psi-mi:"MI:0006"("anti bait coimmunoprecipitation")	Moreth K et al.(2014)	pubmed:24480070|imex:IM-22963	taxid:9606(Homo sapiens)	taxid:10090(Mus musculus)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21810__Q9QUN7_24480070_matrixdb_1|intact:EBI-9663786|imex:IM-22963-3	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Fig. 1C"|curation depth:imex curation	taxid:10090(Mus musculus)	-	-	-	-	-	-	false	"his tag":c-c	-	-	-	psi-mi:"MI:0113"(western blot)	psi-mi:"MI:0113"(western blot)
uniprotkb:Q15113	uniprotkb:P21810	-	-	uniprotkb:"Pcolce"(gene name)	uniprotkb:"BGN"(gene name)	psi-mi:"MI:0921"("surface plasmon resonance array")	Salza R et al.(2014)	pubmed:24117177|imex:IM-21580	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21810__Q15113_24117177_matrixdb_1|intact:EBI-9076271|imex:IM-21580-6	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	author-name:"PCPE-1"	author-name:"Biglycan"	figure legend:"Table 3 Screening of potential binding partners of PCPE-1 by SPR imaging"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P21980	uniprotkb:P55036	-	-	uniprotkb:"Tgm2"(gene name)	uniprotkb:"Psmd4"(gene name)	psi-mi:"MI:0006"("anti bait coimmunoprecipitation")	L'Heureux DZ et al.(2010)	pubmed:19931242|imex:IM-21269	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__P55036_19931242_matrixdb_1|intact:EBI-6305557|imex:IM-21269-5	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"Fig. 1B"|curation depth:imex curation	taxid:9606(Homo sapiens)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0072"(monoclonal antibody western blot)
uniprotkb:P21980	uniprotkb:P55036	-	-	uniprotkb:"Tgm2"(gene name)	uniprotkb:"Psmd4"(gene name)	psi-mi:"MI:0416"("fluorescence microscopy")	L'Heureux DZ et al.(2010)	pubmed:19931242|imex:IM-21269	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0403"(colocalization)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__P55036_19931242_matrixdb_2|intact:EBI-6305567|imex:IM-21269-6	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	-	-	figure legend:"Fig. 1C"|comment:"Angiocidin and transglutaminase colocalize (two patterns of staining, larger punctuates in the cytoplasm and diffuse staining through out the cell, Fig 1C, panel B)."|curation depth:imex curation	taxid:9606(Homo sapiens)	-	-	-	-	-	-	false	-	"fluorescein isothiocyanate label":?-?	-	-	psi-mi:"MI:0708"(monoclonal antibody immunostaining)	psi-mi:"MI:0708"(monoclonal antibody immunostaining)
uniprotkb:P21980	uniprotkb:P39060-PRO_0000005794	-	matrixdb:PFRAG_1_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Endostatin(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__PFRAG_1_human_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"110707b"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0078"(nucleotide sequence identification)
uniprotkb:P21980	uniprotkb:P39060-PRO_0000005794	-	matrixdb:PFRAG_1_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Endostatin(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__PFRAG_1_human_19542224_MatrixDB_2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"061207a"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0078"(nucleotide sequence identification)
uniprotkb:P21980	uniprotkb:P39060-PRO_0000441861	-	matrixdb:PFRAG_3_human	uniprotkb:"Tgm2"(gene name)	matrixdb:NC1-XVIII(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__PFRAG_3_human_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	-	figure legend:"110707b"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0078"(nucleotide sequence identification)
uniprotkb:P21980	uniprotkb:P05067-PRO_0000000092	-	matrixdb:PFRAG_12_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Beta-amyloid peptide 1-42(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Faye C et al.(2009)	pubmed:19542224	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__PFRAG_12_human_19542224_MatrixDB_1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"100707a"|curation depth:mimix curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0078"(nucleotide sequence identification)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P21980	uniprotkb:P05067-PRO_0000000092	-	matrixdb:PFRAG_12_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Beta-amyloid peptide 1-42(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Salza R et al.(2017)	pubmed:28106549|imex:IM-25796	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__PFRAG_12_human_28106549_matrixdb_1|intact:EBI-15484369|imex:IM-25796-11	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":n-n|"mutation with no effect":580-580(p.Arg580Ala)|"sufficient binding region":2-687	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P21980	uniprotkb:P28300-PRO_0000018520	-	matrixdb:PFRAG_101_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Lysyl oxidase propeptide(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Vallet SD et al.(2018)	pubmed:30082873|imex:IM-26496	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__PFRAG_101_human_30082873_matrixdb_1|intact:EBI-20724912|imex:IM-26496-31	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Fig. 9, Suppl. Fig. 7, Suppl Table 7"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"tag":n-n	"mutation with no effect":3-3(p.Pro3Leu)|"flag tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P21980	uniprotkb:P28300-PRO_0000018520	-	matrixdb:PFRAG_101_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Lysyl oxidase propeptide(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Vallet SD et al.(2018)	pubmed:30082873|imex:IM-26496	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__PFRAG_101_human_30082873_matrixdb_2|intact:EBI-20724922|imex:IM-26496-5	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Suppl Table 7"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"L-histidine residue":n-n|"mutation with no effect":277-277(p.Cys277Ser)	"mutation with no effect":3-3(p.Pro3Leu)|"flag tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P21980	uniprotkb:P28300-PRO_0000018520	-	matrixdb:PFRAG_101_human	uniprotkb:"Tgm2"(gene name)	matrixdb:Lysyl oxidase propeptide(short label)	psi-mi:"MI:0107"("surface plasmon resonance")	Vallet SD et al.(2018)	pubmed:30082873|imex:IM-26496	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__PFRAG_101_human_30082873_matrixdb_3|intact:EBI-20725078|imex:IM-26496-13	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Fig. 9, Suppl Table 7"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"tag":n-n	"mutation with no effect":3-3(p.Pro3Leu)|"flag tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:Q15113	uniprotkb:P21980	-	-	uniprotkb:"Pcolce"(gene name)	uniprotkb:"Tgm2"(gene name)	psi-mi:"MI:0921"("surface plasmon resonance array")	Salza R et al.(2014)	pubmed:24117177|imex:IM-21580	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P21980__Q15113_24117177_matrixdb_1|intact:EBI-9076404|imex:IM-21580-14	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	author-name:"PCPE-1"	author-name:"ransglutaminase-2"	figure legend:"Table 3 Screening of potential binding partners of PCPE-1 by SPR imaging"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P22105-1	uniprotkb:P05067-PRO_0000000092	-	matrixdb:PFRAG_12_human	uniprotkb:"TNXB"(gene name)	matrixdb:Beta-amyloid peptide 1-42(short label)	psi-mi:"MI:0921"("surface plasmon resonance array")	Salza R et al.(2017)	pubmed:28106549|imex:IM-25796	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P22105__PFRAG_12_human_28106549_matrixdb_1|intact:EBI-15484336|imex:IM-25796-11	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	-	-	figure legend:"Table 1"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"sufficient binding region":745-4135	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:Q15113	uniprotkb:P22105	-	-	uniprotkb:"Pcolce"(gene name)	uniprotkb:"TNXB"(gene name)	psi-mi:"MI:0921"("surface plasmon resonance array")	Salza R et al.(2014)	pubmed:24117177|imex:IM-21580	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P22105__Q15113_24117177_matrixdb_1|intact:EBI-9076393|imex:IM-21580-13	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	-	author-name:"Tenascin X"	figure legend:"Table 3 Screening of potential binding partners of PCPE-1 by SPR imaging"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P24593	uniprotkb:P35555	-	-	uniprotkb:"Igfbp5"(gene name)	uniprotkb:"FBN1"(gene name)	psi-mi:"MI:0096"("pull down")	Cain SA et al.(2009)	pubmed:19755719|imex:IM-14134	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0915"(physical association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24593__P35555_19755719_MatrixDB_1|imex:IM-14134-6	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	author-name:"Insulin-like growth factor-binding protein 5"	author-name:"fibrillin-1"	figure legend:"3"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"sufficient binding region":723-1069|"his tag":n-6	-	-	psi-mi:"MI:0082"(peptide massfingerprinting)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P24821	uniprotkb:Q9H3U7	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Smoc2"(gene name)	psi-mi:"MI:0107"("surface plasmon resonance")	Brellier F et al.(2011)	pubmed:21349332|imex:IM-16019	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q9H3U7_21349332_MatrixDB_1|imex:IM-16019-7	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"Tenascin-C"	author-name:"SMOC2"	figure legend:"2B"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":?-?	"sufficient binding region":22-446|"his tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P24821	uniprotkb:Q9H4F8	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Smoc1"(gene name)	psi-mi:"MI:0096"("pull down")	Brellier F et al.(2011)	pubmed:21349332|imex:IM-16019	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q9H4F8_21349332_MatrixDB_1|imex:IM-16019-1	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"Tenascin-C"	author-name:"SMOC1"	figure legend:"Table 1,Table 2"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":?-?	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0082"(peptide massfingerprinting)
uniprotkb:P24821	uniprotkb:Q9H4F8	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Smoc1"(gene name)	psi-mi:"MI:0006"("anti bait coimmunoprecipitation")	Brellier F et al.(2011)	pubmed:21349332|imex:IM-16019	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q9H4F8_21349332_MatrixDB_2|imex:IM-16019-2	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	author-name:"Tenascin-C"	author-name:"SMOC1"	figure legend:"1A"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":?-?	"myc tag":n-n|"his tag":c-c	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P24821	uniprotkb:Q9H4F8	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Smoc1"(gene name)	psi-mi:"MI:0006"("anti bait coimmunoprecipitation")	Brellier F et al.(2011)	pubmed:21349332|imex:IM-16019	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q9H4F8_21349332_MatrixDB_3|imex:IM-16019-3	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"Tenascin-C"	author-name:"SMOC1"	figure legend:"1A"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":?-?	"myc tag":n-n|"his tag":c-c	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P24821	uniprotkb:Q9H4F8	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Smoc1"(gene name)	psi-mi:"MI:0006"("anti bait coimmunoprecipitation")	Brellier F et al.(2011)	pubmed:21349332|imex:IM-16019	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q9H4F8_21349332_MatrixDB_4|imex:IM-16019-4	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"Tenascin-C"	author-name:"SMOC1"	figure legend:"1B"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":?-?	"myc tag":n-n|"his tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0086"(polyclonal antibody western blot)
uniprotkb:P24821	uniprotkb:Q9H4F8	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Smoc1"(gene name)	psi-mi:"MI:0007"("anti tag coimmunoprecipitation")	Brellier F et al.(2011)	pubmed:21349332|imex:IM-16019	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q9H4F8_21349332_MatrixDB_5|imex:IM-16019-5	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0498"(prey)	psi-mi:"MI:0496"(bait)	-	-	-	-	-	author-name:"Tenascin-C"	author-name:"SMOC1"	figure legend:"1B"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":?-?	"myc tag":n-n|"his tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0086"(polyclonal antibody western blot)
uniprotkb:P24821	uniprotkb:Q9H4F8	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Smoc1"(gene name)	psi-mi:"MI:0107"("surface plasmon resonance")	Brellier F et al.(2011)	pubmed:21349332|imex:IM-16019	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0407"(direct interaction)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q9H4F8_21349332_MatrixDB_6|imex:IM-16019-6	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"Tenascin-C"	author-name:"SMOC1"	figure legend:"2A, 2B"|comment:"Calcium enhances the binding between the two proteins"|curation depth:imex curation	taxid:-1(in vitro)	kd:2.59e-09(molar)	-	-	-	-	-	false	"his tag":?-?	"his tag":c-c	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P24821	uniprotkb:Q14112	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Nid2"(gene name)	psi-mi:"MI:0096"("pull down")	Brellier F et al.(2011)	pubmed:21349332|imex:IM-16019	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0914"(association)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q14112_21349332_MatrixDB_1|imex:IM-16019-6	-	-	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0499"(unspecified role)	psi-mi:"MI:0496"(bait)	psi-mi:"MI:0498"(prey)	-	-	-	-	-	author-name:"Tenascin-C"	author-name:"nidogen 2 (NID2)"	figure legend:"Table 1, Table 2"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	"his tag":?-?	-	-	-	psi-mi:"MI:0396"(predetermined participant)	psi-mi:"MI:0082"(peptide massfingerprinting)
uniprotkb:P24821	uniprotkb:Q16820	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Mep1b"(gene name)	psi-mi:"MI:0435"("protease assay")	Ambort D et al.(2010)	pubmed:19748582|imex:IM-16023	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0570"(protein cleavage)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q16820_19748582_MatrixDB_1|imex:IM-16023-3	-	-	psi-mi:"MI:0502"(enzyme target)	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	author-name:"TN-C,tenascin-C"	author-name:"Meprin beta"	figure legend:"2B"|comment:"Meprin beta tailswitch mutant where the transmembrane and C-cytosolic domains of beta subunit were substituted by the corresponding counterparts of the alpha subunit"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"his tag":?-?	-	-	psi-mi:"MI:0817"(molecular weight estimation by silver staining)	psi-mi:"MI:0817"(molecular weight estimation by silver staining)
uniprotkb:P24821	uniprotkb:Q16820	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Mep1b"(gene name)	psi-mi:"MI:0435"("protease assay")	Ambort D et al.(2010)	pubmed:19748582|imex:IM-16023	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0570"(protein cleavage)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q16820_19748582_MatrixDB_2|imex:IM-16023-4	-	-	psi-mi:"MI:0502"(enzyme target)	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	author-name:"TN-C,tenascin-C"	author-name:"Meprin beta"	figure legend:"3B"|comment:"Meprin beta tailswitch mutant where the transmembrane and C-cytosolic domains of beta subunit were substituted by the corresponding counterparts of the alpha subunit"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"his tag":?-?	-	-	psi-mi:"MI:0072"(monoclonal antibody western blot)	psi-mi:"MI:0396"(predetermined participant)
uniprotkb:P24821	uniprotkb:Q16820	-	-	uniprotkb:"TNC"(gene name)	uniprotkb:"Mep1b"(gene name)	psi-mi:"MI:0435"("protease assay")	Ambort D et al.(2010)	pubmed:19748582|imex:IM-16023	taxid:9606(Homo sapiens)	taxid:9606(Homo sapiens)	psi-mi:"MI:0570"(protein cleavage)	psi-mi:"MI:0917"(matrixdb)	matrixdb:P24821__Q16820_19748582_MatrixDB_3|imex:IM-16023-5	-	-	psi-mi:"MI:0502"(enzyme target)	psi-mi:"MI:0501"(enzyme)	psi-mi:"MI:0497"(neutral component)	psi-mi:"MI:0497"(neutral component)	-	-	-	-	-	author-name:"TN-C,tenascin-C"	author-name:"Meprin beta"	figure legend:"3B"|comment:"Meprin beta tailswitch mutant where the transmembrane and C-cytosolic domains of beta subunit were substituted by the corresponding counterparts of the alpha subunit"|curation depth:imex curation	taxid:-1(in vitro)	-	-	-	-	-	-	false	-	"his tag":?-?	-	-	psi-mi:"MI:0705"(anti tag western blot)	psi-mi:"MI:0396"(predetermined participant)
